calibration,method,global_row,suite,task,episode,failure,frozen_first,combined_first,added_new_alarm
episode,relative_recovery,13328,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,128,False,-1,22,True
episode,relative_recovery,13377,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,177,True,31,30,False
episode,relative_recovery,13382,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,182,False,28,28,False
episode,relative_recovery,13408,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,208,True,23,22,False
episode,relative_recovery,13468,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,268,False,19,19,False
episode,relative_recovery,13471,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,271,False,18,18,False
episode,relative_recovery,13473,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,273,False,26,21,False
episode,relative_recovery,13475,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,275,False,27,22,False
episode,relative_recovery,13530,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,330,True,-1,41,True
episode,relative_recovery,13534,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,334,False,31,31,False
episode,relative_recovery,14043,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,43,False,25,21,False
episode,relative_recovery,14052,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,52,False,24,24,False
episode,relative_recovery,14122,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,122,False,26,26,False
episode,relative_recovery,14326,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,326,False,33,33,False
episode,relative_recovery,14339,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,339,False,26,26,False
episode,relative_recovery,14838,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,38,True,35,32,False
episode,relative_recovery,14839,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,39,True,37,32,False
episode,relative_recovery,14862,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,62,False,31,31,False
episode,relative_recovery,14881,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,81,True,44,31,False
episode,relative_recovery,14888,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,88,False,-1,16,True
episode,relative_recovery,14889,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,89,False,16,15,False
episode,relative_recovery,14892,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,92,False,16,16,False
episode,relative_recovery,14893,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,93,False,-1,27,True
episode,relative_recovery,14895,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,95,True,34,15,False
episode,relative_recovery,14913,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,113,True,27,26,False
episode,relative_recovery,14916,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,116,True,36,33,False
episode,relative_recovery,14917,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,117,True,34,31,False
episode,relative_recovery,14929,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,129,False,-1,20,True
episode,relative_recovery,14935,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,135,True,40,38,False
episode,relative_recovery,14962,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,162,False,-1,28,True
episode,relative_recovery,15001,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,201,False,-1,16,True
episode,relative_recovery,15012,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,212,True,31,30,False
episode,relative_recovery,15013,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,213,True,29,27,False
episode,relative_recovery,15025,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,225,False,-1,31,True
episode,relative_recovery,15027,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,227,False,30,30,False
episode,relative_recovery,15028,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,228,False,-1,27,True
episode,relative_recovery,15032,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,232,False,-1,25,True
episode,relative_recovery,15033,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,233,False,25,25,False
episode,relative_recovery,15034,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,234,False,-1,27,True
episode,relative_recovery,15037,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,237,False,-1,25,True
episode,relative_recovery,15038,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,238,False,28,28,False
episode,relative_recovery,15046,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,246,True,31,26,False
episode,relative_recovery,15111,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,311,False,16,16,False
episode,relative_recovery,15116,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,316,False,-1,15,True
episode,relative_recovery,15148,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,348,False,19,19,False
episode,relative_recovery,15150,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,350,False,-1,16,True
episode,relative_recovery,15192,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,392,False,-1,14,True
episode,relative_recovery,15194,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,-1,14,True
episode,relative_recovery,15195,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,395,False,-1,14,True
episode,relative_recovery,15611,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,11,False,22,20,False
episode,relative_recovery,15624,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,24,False,-1,22,True
episode,relative_recovery,15625,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,25,False,-1,20,True
episode,relative_recovery,15626,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,26,True,31,20,False
episode,relative_recovery,15627,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,27,False,24,22,False
episode,relative_recovery,15628,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,28,False,-1,19,True
episode,relative_recovery,15629,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,29,False,-1,20,True
episode,relative_recovery,15630,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,30,False,-1,19,True
episode,relative_recovery,15631,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,31,False,-1,21,True
episode,relative_recovery,15648,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,48,False,22,18,False
episode,relative_recovery,15649,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,49,False,-1,19,True
episode,relative_recovery,15650,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,50,False,-1,18,True
episode,relative_recovery,15651,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,51,False,21,19,False
episode,relative_recovery,15652,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,52,False,-1,19,True
episode,relative_recovery,15654,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,54,False,-1,19,True
episode,relative_recovery,15655,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,55,False,-1,17,True
episode,relative_recovery,15668,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,68,False,-1,26,True
episode,relative_recovery,15673,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,73,False,-1,19,True
episode,relative_recovery,15675,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,75,False,-1,19,True
episode,relative_recovery,15677,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,77,False,-1,18,True
episode,relative_recovery,15679,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,79,False,-1,21,True
episode,relative_recovery,15697,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,97,False,-1,21,True
episode,relative_recovery,15699,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,99,False,19,19,False
episode,relative_recovery,15700,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,100,False,20,20,False
episode,relative_recovery,15701,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,101,False,19,19,False
episode,relative_recovery,15702,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,102,False,19,19,False
episode,relative_recovery,15744,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,144,False,-1,20,True
episode,relative_recovery,15746,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,146,False,-1,21,True
episode,relative_recovery,15747,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,147,False,22,22,False
episode,relative_recovery,15749,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,149,False,-1,21,True
episode,relative_recovery,15751,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,151,False,-1,21,True
episode,relative_recovery,15760,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,160,False,24,23,False
episode,relative_recovery,15761,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,161,True,25,23,False
episode,relative_recovery,15762,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,162,True,27,21,False
episode,relative_recovery,15763,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,163,False,24,22,False
episode,relative_recovery,15764,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,164,True,26,24,False
episode,relative_recovery,15765,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,165,False,24,24,False
episode,relative_recovery,15766,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,166,True,24,22,False
episode,relative_recovery,15767,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,167,False,24,22,False
episode,relative_recovery,15804,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,204,False,-1,20,True
episode,relative_recovery,15824,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,224,False,-1,22,True
episode,relative_recovery,15826,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,226,False,-1,22,True
episode,relative_recovery,15827,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,227,False,22,22,False
episode,relative_recovery,15828,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,228,False,-1,21,True
episode,relative_recovery,15830,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,230,False,-1,22,True
episode,relative_recovery,15831,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,231,False,23,22,False
episode,relative_recovery,15850,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,250,False,-1,19,True
episode,relative_recovery,15889,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,289,False,-1,20,True
episode,relative_recovery,15912,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,312,True,24,16,False
episode,relative_recovery,15913,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,313,False,-1,16,True
episode,relative_recovery,15914,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,314,False,20,16,False
episode,relative_recovery,15915,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,315,False,23,17,False
episode,relative_recovery,15916,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,316,False,19,16,False
episode,relative_recovery,15917,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,317,False,-1,17,True
episode,relative_recovery,15918,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,318,False,21,15,False
episode,relative_recovery,15919,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,319,False,-1,15,True
episode,relative_recovery,15939,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,339,False,22,18,False
episode,relative_recovery,15941,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,341,False,-1,20,True
episode,relative_recovery,15953,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,353,False,-1,15,True
episode,relative_recovery,15954,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,354,False,-1,15,True
episode,relative_recovery,15957,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,357,False,-1,15,True
episode,relative_recovery,15958,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,358,False,-1,15,True
episode,relative_recovery,15959,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,359,False,-1,15,True
episode,relative_recovery,15993,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,393,False,-1,17,True
episode,relative_recovery,15997,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,397,False,-1,17,True
episode,relative_recovery,16400,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,False,-1,17,True
episode,relative_recovery,16405,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,5,False,18,18,False
episode,relative_recovery,16735,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,335,False,-1,27,True
episode,relative_recovery,17464,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,264,True,17,16,False
episode,relative_recovery,18106,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,106,False,12,12,False
episode,relative_recovery,18273,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,273,False,13,13,False
episode,relative_recovery,19093,libero_object,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,293,False,13,13,False
episode,relative_recovery,19875,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,275,False,22,22,False
episode,relative_recovery,21312,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,112,True,21,17,False
episode,relative_recovery,21313,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,113,True,18,17,False
episode,relative_recovery,21318,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,118,True,19,17,False
episode,relative_recovery,21508,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,308,False,20,20,False
episode,relative_recovery,22155,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,155,False,18,18,False
episode,relative_recovery,22274,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,274,True,-1,15,True
episode,relative_recovery,22275,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,275,True,-1,14,True
episode,relative_recovery,22277,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,277,True,15,14,False
episode,relative_recovery,22278,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,278,True,-1,15,True
episode,relative_recovery,22351,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,351,False,17,17,False
episode,relative_recovery,23826,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,226,True,17,16,False
episode,relative_recovery,24685,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,285,False,18,18,False
episode,relative_recovery,26272,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,272,True,-1,16,True
episode,relative_recovery,26274,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,274,True,-1,16,True
episode,relative_recovery,26276,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,276,True,18,16,False
episode,relative_recovery,27677,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,77,True,20,16,False
episode,relative_recovery,27702,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,102,True,-1,20,True
episode,relative_recovery,27708,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,108,True,20,19,False
episode,relative_recovery,27715,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,115,False,11,11,False
episode,relative_recovery,27720,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,120,True,21,19,False
episode,relative_recovery,27721,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,121,True,21,15,False
episode,relative_recovery,27739,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,139,True,20,19,False
episode,relative_recovery,27774,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,174,False,17,16,False
episode,relative_recovery,27813,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,213,True,19,17,False
episode,relative_recovery,27814,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,214,True,20,16,False
episode,relative_recovery,27881,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,281,True,20,15,False
episode,relative_recovery,27883,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,283,True,18,15,False
episode,relative_recovery,27885,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,285,True,18,16,False
episode,relative_recovery,27886,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,286,True,-1,15,True
episode,relative_recovery,27887,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,287,True,19,15,False
episode,relative_recovery,27918,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,318,True,21,17,False
episode,relative_recovery,27966,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,366,True,-1,21,True
episode,relative_recovery,29209,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,9,True,16,14,False
episode,relative_recovery,29217,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,17,False,14,14,False
episode,relative_recovery,29239,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,39,True,16,15,False
episode,relative_recovery,29287,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,87,True,17,16,False
episode,relative_recovery,29438,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,238,True,17,16,False
episode,relative_recovery,30218,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,218,True,21,18,False
episode,relative_recovery,30272,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,-1,17,True
episode,relative_recovery,30275,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,275,True,21,17,False
episode,relative_recovery,30278,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,278,True,-1,19,True
episode,relative_recovery,30358,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,358,True,17,16,False
episode,relative_recovery,30359,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,359,True,19,12,False
episode,relative_recovery,30366,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,366,True,21,20,False
episode,relative_recovery,30961,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,161,True,-1,17,True
episode,relative_recovery,30993,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,193,True,21,16,False
episode,relative_recovery,30997,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,197,True,21,16,False
episode,relative_recovery,31803,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,203,True,21,20,False
episode,relative_recovery,31973,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,373,True,21,19,False
episode,ac_window_mean,1333,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,133,False,16,16,False
episode,ac_window_mean,1404,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,204,True,-1,28,True
episode,ac_window_mean,1555,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,355,True,-1,27,True
episode,ac_window_mean,2078,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,78,False,13,13,False
episode,ac_window_mean,2188,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,188,False,18,18,False
episode,ac_window_mean,2189,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,189,False,17,17,False
episode,ac_window_mean,2389,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,389,False,13,13,False
episode,ac_window_mean,3062,libero_goal,libero_goal/put_the_bowl_on_the_plate,262,True,-1,23,True
episode,ac_window_mean,3808,libero_goal,libero_goal/put_the_bowl_on_the_stove,208,True,18,17,False
episode,ac_window_mean,3809,libero_goal,libero_goal/put_the_bowl_on_the_stove,209,True,18,17,False
