calibration,method,global_row,suite,task,episode,failure,frozen_first,added_first,combined_first,added_new_alarm
episode,lagged_agreement,10279,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,279,False,21,20,20,False
episode,lagged_agreement,10297,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,297,False,-1,21,21,True
episode,lagged_agreement,10299,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,299,False,-1,34,34,True
episode,lagged_agreement,10322,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,322,False,-1,17,17,True
episode,lagged_agreement,10353,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,353,False,-1,19,19,True
episode,lagged_agreement,10355,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,355,False,-1,19,19,True
episode,lagged_agreement,10360,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,360,False,21,18,18,False
episode,lagged_agreement,10361,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,361,False,21,19,19,False
episode,lagged_agreement,10362,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,362,False,20,18,18,False
episode,lagged_agreement,10363,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,363,False,21,18,18,False
episode,lagged_agreement,10364,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,364,False,21,18,18,False
episode,lagged_agreement,10365,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,365,False,20,17,17,False
episode,lagged_agreement,10366,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,366,False,22,18,18,False
episode,lagged_agreement,10367,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,367,False,21,18,18,False
episode,lagged_agreement,10395,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,395,False,21,19,19,False
episode,lagged_agreement,10803,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,True,-1,46,46,True
episode,lagged_agreement,10804,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,4,False,35,-1,35,False
episode,lagged_agreement,10822,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,22,True,-1,44,44,True
episode,lagged_agreement,10828,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,28,False,31,-1,31,False
episode,lagged_agreement,10856,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,56,False,32,33,32,False
episode,lagged_agreement,10858,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,58,False,36,-1,36,False
episode,lagged_agreement,10863,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,63,False,32,33,32,False
episode,lagged_agreement,10873,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,73,False,39,-1,39,False
episode,lagged_agreement,10881,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,-1,45,45,True
episode,lagged_agreement,10883,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,83,False,31,-1,31,False
episode,lagged_agreement,10899,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,99,True,48,47,47,False
episode,lagged_agreement,10926,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,126,False,32,-1,32,False
episode,lagged_agreement,10968,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,168,False,-1,16,16,True
episode,lagged_agreement,10971,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,171,True,34,16,16,False
episode,lagged_agreement,10974,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,174,False,34,16,16,False
episode,lagged_agreement,11061,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,261,False,38,-1,38,False
episode,lagged_agreement,11129,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,329,True,36,33,33,False
episode,lagged_agreement,11133,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,333,True,-1,36,36,True
episode,lagged_agreement,11169,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,369,False,37,-1,37,False
episode,lagged_agreement,11179,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,379,False,31,-1,31,False
episode,lagged_agreement,11183,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,383,False,31,-1,31,False
episode,lagged_agreement,11192,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,392,False,31,-1,31,False
episode,lagged_agreement,11608,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,8,True,12,11,11,False
episode,lagged_agreement,11609,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,9,False,14,11,11,False
episode,lagged_agreement,11612,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,12,False,-1,15,15,True
episode,lagged_agreement,11613,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,13,True,43,11,11,False
episode,lagged_agreement,11614,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,True,14,11,11,False
episode,lagged_agreement,11629,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,29,False,7,13,7,False
episode,lagged_agreement,11735,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,135,False,21,21,21,False
episode,lagged_agreement,11758,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,158,True,-1,13,13,True
episode,lagged_agreement,11785,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,185,False,-1,16,16,True
episode,lagged_agreement,11788,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,188,True,33,30,30,False
episode,lagged_agreement,11790,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,190,True,49,11,11,False
episode,lagged_agreement,11791,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,191,True,16,15,15,False
episode,lagged_agreement,11802,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,202,False,19,-1,19,False
episode,lagged_agreement,11848,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,248,False,-1,14,14,True
episode,lagged_agreement,11855,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,255,False,-1,13,13,True
episode,lagged_agreement,11919,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,319,False,-1,14,14,True
episode,lagged_agreement,11920,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,320,False,19,-1,19,False
episode,lagged_agreement,11922,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,322,False,-1,13,13,True
episode,lagged_agreement,11981,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,381,True,41,39,39,False
episode,lagged_agreement,12499,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,99,False,-1,17,17,True
episode,lagged_agreement,12554,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,154,False,-1,17,17,True
episode,lagged_agreement,12653,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,253,False,-1,16,16,True
episode,lagged_agreement,12689,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,289,False,-1,16,16,True
episode,lagged_agreement,12694,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,294,False,-1,16,16,True
episode,lagged_agreement,12712,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,312,False,-1,26,26,True
episode,lagged_agreement,12716,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,316,False,-1,26,26,True
episode,lagged_agreement,12732,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,332,False,30,28,28,False
episode,lagged_agreement,13328,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,128,False,-1,22,22,True
episode,lagged_agreement,13382,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,182,False,28,-1,28,False
episode,lagged_agreement,13408,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,208,True,23,22,22,False
episode,lagged_agreement,13468,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,268,False,19,21,19,False
episode,lagged_agreement,13471,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,271,False,18,21,18,False
episode,lagged_agreement,13473,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,273,False,26,-1,26,False
episode,lagged_agreement,13475,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,275,False,27,-1,27,False
episode,lagged_agreement,13534,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,334,False,31,30,30,False
episode,lagged_agreement,14043,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,43,False,25,-1,25,False
episode,lagged_agreement,14052,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,52,False,24,-1,24,False
episode,lagged_agreement,14122,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,122,False,26,-1,26,False
episode,lagged_agreement,14270,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,270,True,-1,38,38,True
episode,lagged_agreement,14323,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,323,True,-1,46,46,True
episode,lagged_agreement,14324,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,324,True,-1,46,46,True
episode,lagged_agreement,14326,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,326,False,33,-1,33,False
episode,lagged_agreement,14339,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,339,False,26,-1,26,False
episode,lagged_agreement,14833,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,33,True,34,17,17,False
episode,lagged_agreement,14838,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,38,True,35,33,33,False
episode,lagged_agreement,14839,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,39,True,37,31,31,False
episode,lagged_agreement,14856,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,56,True,30,25,25,False
episode,lagged_agreement,14862,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,62,False,31,26,26,False
episode,lagged_agreement,14881,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,81,True,44,27,27,False
episode,lagged_agreement,14888,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,88,False,-1,15,15,True
episode,lagged_agreement,14889,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,89,False,16,14,14,False
episode,lagged_agreement,14891,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,91,True,30,28,28,False
episode,lagged_agreement,14892,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,92,False,16,15,15,False
episode,lagged_agreement,14893,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,93,False,-1,25,25,True
episode,lagged_agreement,14894,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,94,True,32,14,14,False
episode,lagged_agreement,14895,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,95,True,34,14,14,False
episode,lagged_agreement,14906,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,106,False,-1,26,26,True
episode,lagged_agreement,14909,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,109,True,30,28,28,False
episode,lagged_agreement,14910,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,110,False,-1,26,26,True
episode,lagged_agreement,14912,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,112,False,-1,24,24,True
episode,lagged_agreement,14913,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,113,True,27,25,25,False
episode,lagged_agreement,14916,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,116,True,36,25,25,False
episode,lagged_agreement,14917,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,117,True,34,30,30,False
episode,lagged_agreement,14929,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,129,False,-1,20,20,True
episode,lagged_agreement,14935,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,135,True,40,37,37,False
episode,lagged_agreement,14962,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,162,False,-1,27,27,True
episode,lagged_agreement,14968,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,168,True,25,24,24,False
episode,lagged_agreement,14969,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,169,True,28,23,23,False
episode,lagged_agreement,14970,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,170,True,28,23,23,False
episode,lagged_agreement,14972,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,172,True,26,25,25,False
episode,lagged_agreement,14974,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,174,True,25,24,24,False
episode,lagged_agreement,14975,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,175,True,28,14,14,False
episode,lagged_agreement,14979,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,179,False,-1,13,13,True
episode,lagged_agreement,14988,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,188,True,29,28,28,False
episode,lagged_agreement,14989,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,189,True,30,29,29,False
episode,lagged_agreement,14991,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,191,True,35,31,31,False
episode,lagged_agreement,15001,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,201,False,-1,14,14,True
episode,lagged_agreement,15004,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,204,True,32,14,14,False
episode,lagged_agreement,15013,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,213,True,29,24,24,False
episode,lagged_agreement,15017,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,217,True,32,27,27,False
episode,lagged_agreement,15025,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,225,False,-1,31,31,True
episode,lagged_agreement,15026,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,226,False,-1,25,25,True
episode,lagged_agreement,15027,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,227,False,30,29,29,False
episode,lagged_agreement,15028,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,228,False,-1,26,26,True
episode,lagged_agreement,15033,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,233,False,25,25,25,False
episode,lagged_agreement,15038,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,238,False,28,14,14,False
episode,lagged_agreement,15041,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,241,True,31,30,30,False
episode,lagged_agreement,15042,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,242,True,31,26,26,False
episode,lagged_agreement,15047,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,247,True,31,27,27,False
episode,lagged_agreement,15051,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,251,False,-1,15,15,True
episode,lagged_agreement,15058,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,258,False,-1,14,14,True
episode,lagged_agreement,15060,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,260,False,-1,14,14,True
episode,lagged_agreement,15062,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,262,False,-1,14,14,True
episode,lagged_agreement,15094,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,294,False,-1,13,13,True
episode,lagged_agreement,15100,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,300,False,-1,14,14,True
episode,lagged_agreement,15111,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,311,False,16,17,16,False
episode,lagged_agreement,15116,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,316,False,-1,15,15,True
episode,lagged_agreement,15118,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,318,False,-1,15,15,True
episode,lagged_agreement,15130,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,330,False,-1,14,14,True
episode,lagged_agreement,15131,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,331,False,-1,25,25,True
episode,lagged_agreement,15147,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,347,False,-1,15,15,True
episode,lagged_agreement,15148,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,348,False,19,16,16,False
episode,lagged_agreement,15150,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,350,False,-1,15,15,True
episode,lagged_agreement,15156,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,356,False,-1,26,26,True
episode,lagged_agreement,15192,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,392,False,-1,15,15,True
episode,lagged_agreement,15194,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,-1,15,15,True
episode,lagged_agreement,15195,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,395,False,-1,15,15,True
episode,lagged_agreement,15611,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,11,False,22,-1,22,False
episode,lagged_agreement,15626,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,26,True,31,19,19,False
episode,lagged_agreement,15627,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,27,False,24,20,20,False
episode,lagged_agreement,15629,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,29,False,-1,22,22,True
episode,lagged_agreement,15630,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,30,False,-1,26,26,True
episode,lagged_agreement,15648,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,48,False,22,-1,22,False
episode,lagged_agreement,15651,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,51,False,21,21,21,False
episode,lagged_agreement,15675,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,75,False,-1,23,23,True
episode,lagged_agreement,15699,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,99,False,19,-1,19,False
episode,lagged_agreement,15700,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,100,False,20,-1,20,False
episode,lagged_agreement,15701,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,101,False,19,-1,19,False
episode,lagged_agreement,15702,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,102,False,19,-1,19,False
episode,lagged_agreement,15744,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,144,False,-1,24,24,True
episode,lagged_agreement,15745,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,145,False,-1,21,21,True
episode,lagged_agreement,15747,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,147,False,22,-1,22,False
episode,lagged_agreement,15748,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,148,False,-1,22,22,True
episode,lagged_agreement,15760,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,160,False,24,24,24,False
