calibration,score_kind,method,suite,task,auc,control_auc,old_ac_auc,delta_control,delta_old_ac,v82_auc,queries,window
episode,calibrated_rank,state_adjustment_or,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0.8430514480725191,0.8319779724599902,0.8208618713567349,0.011073475612528944,0.022189576715784178,0.9253827221144655,18,all_comparable_queries
episode,calibrated_rank,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0.40557614555256066,0.5439690026954178,0.47254043126684636,-0.13839285714285715,-0.06696428571428571,0.41944779401333526,14,all_comparable_queries
episode,calibrated_rank,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0.8189188904008673,0.8189188904008673,0.7735741818427478,0.0,0.045344708558119486,0.40638407468529936,3,all_comparable_queries
episode,calibrated_rank,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0.7438063255212589,0.7404383597527565,0.7658707276367529,0.003367965768502401,-0.02206440211549404,0.8765251832225456,8,all_comparable_queries
episode,calibrated_rank,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0.9885797521817672,0.9133081444164567,0.9134760705289672,0.07527160776531054,0.07510368165280004,0.9352131846091736,5,all_comparable_queries
episode,calibrated_rank,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0.45655215704965507,0.4176879258017104,0.43210725224917684,0.03886423124794469,0.02444490480047824,0.34318160182142804,14,all_comparable_queries
episode,calibrated_rank,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0.7879875062640735,0.8520905753727833,0.8454230958410253,-0.06410306910870962,-0.057435589576951655,0.8548892213163499,7,all_comparable_queries
episode,calibrated_rank,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0.6867458521870287,0.7042842778136896,0.7382343963226315,-0.01753842562666093,-0.051488544135602964,0.3414359333476981,12,all_comparable_queries
episode,calibrated_rank,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0.7644636240535235,0.7849056959232948,0.787053910464465,-0.020442071869771285,-0.022590286410941535,0.7047337738960271,7,all_comparable_queries
episode,calibrated_rank,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0.9136067671942634,0.8773941237130489,0.8754510269205317,0.03621264348121458,0.03815574027373178,0.6019729872524386,11,all_comparable_queries
episode,calibrated_rank,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0.679028467339564,0.6145331108986921,0.6254770374627828,0.06449535644087194,0.053551429876781145,0.671537153683404,9,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0.5573634014030651,0.5554105669328655,0.5573100814590943,0.00195283447019953,5.331994397068057e-05,0.6073432180078235,22,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,0.7525274589019479,0.9766941334211195,0.9789179614812545,-0.22416667451917163,-0.22639050257930654,0.8219553282194748,15,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_goal,libero_goal/put_the_bowl_on_the_plate,0.4650326797385621,0.5271241830065359,0.5372549019607843,-0.062091503267973844,-0.07222222222222222,0.48758169934640516,17,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_goal,libero_goal/put_the_bowl_on_the_stove,0.8167064789204593,0.6279178191266448,0.6250488922414997,0.18878865979381448,0.1916575866789596,0.4660478305813986,2,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,0.45437485252477583,0.7468329695611138,0.7500553032090609,-0.2924581170363379,-0.29568045068428506,0.6565523242095328,2,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0.48538311793028777,0.8570892386169319,0.854831333878808,-0.3717061206866441,-0.3694482159485203,0.49545979650970523,13,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,0.5193607702352824,0.21936574720300295,0.2132139423515077,0.29999502303227943,0.3061468278837747,0.3777136772542319,17,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0.6820367696282649,0.8485064759027812,0.8540556689737588,-0.16646970627451627,-0.17201889934549394,0.6691397367591163,3,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.6578286422274462,0.6184639646659873,0.6163662535129075,0.03936467756145891,0.04146238871453874,0.5847414133045038,22,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0.745915086177449,0.749541571471824,0.7531406607232625,-0.003626485294374971,-0.007225574545813491,0.6735060046277923,27,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0.5766096361331464,0.7770245830770979,0.7633236390432613,-0.20041494694395148,-0.1867140029101149,0.7214595386535223,38,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0.6040617726781653,0.5724877375774381,0.5749644343656874,0.0315740351007272,0.029097338312477915,0.6587447934367213,43,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0.6923133881425683,0.7975628108658487,0.796671913113198,-0.1052494227232805,-0.10435852497062971,0.8459432898813045,38,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0.6648860990587457,0.7516418911980699,0.7505377168982739,-0.08675579213932408,-0.0856516178395281,0.778357616904937,39,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0.5501408230825369,0.6664332162181366,0.6696046403882648,-0.11629239313559951,-0.11946381730572786,0.7803114431201543,40,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.5936641467428939,0.549784240770641,0.5511939953553561,0.04387990597225294,0.042470151387537944,0.6285923219120164,33,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.5571189958987339,0.59472670741652,0.5861662890980289,-0.037607711517786,-0.02904729319929499,0.5966393010292691,31,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.5098887809853905,0.4229632068801039,0.44782962533005316,0.08692557410528656,0.06205915565533732,0.4951316302309661,37,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.5022915800988186,0.5328390633177632,0.5431250248091469,-0.030547483218944627,-0.04083344471032836,0.583393480822554,20,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.8866013097376523,0.9140516086041797,0.9183890951439727,-0.027450298866527466,-0.03178778540632051,0.9003251120383664,16,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0.805975740970337,0.9306195690526906,0.9303319881716271,-0.12464382808235369,-0.1243562472012902,0.9641696909530287,15,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0.5340676614574684,0.7544224088730753,0.49994172503448303,-0.22035474741560696,0.034125936422985344,0.5504864036281516,8,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0.7608295058083739,0.826624047548963,0.7861660493419793,-0.06579454174058916,-0.02533654353360543,0.6436270869438274,13,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0.6747856388089877,0.9345663377963503,0.9345663377963503,-0.2597806989873626,-0.2597806989873626,0.38182381129360865,15,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0.8633505445256558,0.8866586392990021,0.9337881703959247,-0.02330809477334641,-0.07043762587026882,0.7705886153292864,13,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0.8817455133608025,0.8319779724599902,0.8208618713567349,0.04976754090081229,0.06088364200406753,0.9253827221144655,18,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0.41528053624627603,0.5439690026954178,0.47254043126684636,-0.12868846644914173,-0.05725989502057029,0.41944779401333526,14,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0.7351919086636363,0.8189188904008673,0.7735741818427478,-0.08372698173723099,-0.038382273179111505,0.40638407468529936,3,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0.7450711103814968,0.7404383597527565,0.7658707276367529,0.004632750628740245,-0.020799617255256198,0.8765251832225456,8,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0.8450027139573739,0.9133081444164567,0.9134760705289672,-0.06830543045908286,-0.06847335657159337,0.9352131846091736,5,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0.4729529338971302,0.4176879258017104,0.43210725224917684,0.05526500809541982,0.040845681647953366,0.34318160182142804,14,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0.8178575024250304,0.8520905753727833,0.8454230958410253,-0.03423307294775281,-0.02756559341599485,0.8548892213163499,7,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0.6111380449615744,0.7042842778136896,0.7382343963226315,-0.09314623285211521,-0.12709635136105724,0.3414359333476981,12,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0.6028128978680715,0.7849056959232948,0.787053910464465,-0.1820927980552234,-0.18424101259639367,0.7047337738960271,7,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0.861314142757328,0.8773941237130489,0.8754510269205317,-0.01607998095572091,-0.01413688416320371,0.6019729872524386,11,all_comparable_queries
episode,calibrated_rank,two_of_three,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0.6762132529540268,0.6145331108986921,0.6254770374627828,0.06168014205533461,0.050736215491243825,0.671537153683404,9,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0.5591829621383605,0.5591829621383605,0.5573100814590943,0.0,0.0018728806792661116,0.6073432180078235,22,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,0.9588423546044008,0.9588423546044008,0.9789179614812545,0.0,-0.020075606876853776,0.8219553282194748,15,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/put_the_bowl_on_the_plate,0.5313725490196078,0.5313725490196078,0.5372549019607843,0.0,-0.005882352941176463,0.48758169934640516,17,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/put_the_bowl_on_the_stove,0.6419952923756042,0.6419952923756042,0.6250488922414997,0.0,0.016946400134104422,0.4660478305813986,2,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,0.7522711184521,0.7522711184521,0.7500553032090609,0.0,0.0022158152430391542,0.6565523242095328,2,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0.8632599828430626,0.8632599828430626,0.854831333878808,0.0,0.008428648964254565,0.49545979650970523,13,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,0.1864540616434243,0.1864540616434243,0.2132139423515077,0.0,-0.026759880708083373,0.3777136772542319,17,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0.8488052360481779,0.8488052360481779,0.8540556689737588,0.0,-0.005250432925581028,0.6691397367591163,3,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.6111010397864006,0.6111010397864006,0.6163662535129075,0.0,-0.005265213726506819,0.5847414133045038,22,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0.7283848370414527,0.7283848370414527,0.7531406607232625,0.0,-0.024755823681809726,0.6735060046277923,27,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0.7962579088235251,0.7962579088235251,0.7633236390432613,0.0,0.03293426978026384,0.7214595386535223,38,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0.5713294729500058,0.5713294729500058,0.5749644343656874,0.0,-0.0036349614156815716,0.6587447934367213,43,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0.7988062375390548,0.7988062375390548,0.796671913113198,0.0,0.0021343244258568077,0.8459432898813045,38,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0.7511574378397079,0.7511574378397079,0.7505377168982739,0.0,0.0006197209414340279,0.778357616904937,39,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0.6728924578393609,0.6728924578393609,0.6696046403882648,0.0,0.003287817451096167,0.7803114431201543,40,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.5423977196325911,0.5423977196325911,0.5511939953553561,0.0,-0.008796275722764986,0.6285923219120164,33,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.5843601764265133,0.5843601764265133,0.5861662890980289,0.0,-0.0018061126715157045,0.5966393010292691,31,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.48854984018478137,0.48854984018478137,0.44782962533005316,0.0,0.04072021485472823,0.4951316302309661,37,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.5148578579990706,0.5148578579990706,0.5431250248091469,0.0,-0.028267166810076357,0.583393480822554,20,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.9247715347173415,0.9247715347173415,0.9183890951439727,0.0,0.0063824395733688075,0.9003251120383664,16,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0.9272962433483698,0.9272962433483698,0.9303319881716271,0.0,-0.003035744823257295,0.9641696909530287,15,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0.4643069207578964,0.4643069207578964,0.49994172503448303,0.0,-0.03563480427658661,0.5504864036281516,8,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0.7397620400245609,0.7397620400245609,0.7861660493419793,0.0,-0.046404009317418435,0.6436270869438274,13,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0.9345663377963503,0.9345663377963503,0.9345663377963503,0.0,0.0,0.38182381129360865,15,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0.8846508829904927,0.8846508829904927,0.9337881703959247,0.0,-0.049137287405431884,0.7705886153292864,13,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0.8249574323997755,0.8249574323997755,0.8208618713567349,0.0,0.004095561043040473,0.9253827221144655,18,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0.47254043126684636,0.47254043126684636,0.47254043126684636,0.0,0.0,0.41944779401333526,14,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0.82728161080389,0.82728161080389,0.7735741818427478,0.0,0.05370742896114215,0.40638407468529936,3,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0.743594876230233,0.743594876230233,0.7658707276367529,0.0,-0.022275851406519984,0.8765251832225456,8,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0.9144836272040303,0.9144836272040303,0.9134760705289672,0.0,0.0010075566750629595,0.9352131846091736,5,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0.4163697570342491,0.4163697570342491,0.43210725224917684,0.0,-0.015737495214927733,0.34318160182142804,14,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0.8382162156400206,0.8382162156400206,0.8454230958410253,0.0,-0.007206880201004684,0.8548892213163499,7,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0.6402580262874381,0.6402580262874381,0.7382343963226315,0.0,-0.09797637003519355,0.3414359333476981,12,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0.7667746217447349,0.7667746217447349,0.787053910464465,0.0,-0.02027928871973022,0.7047337738960271,7,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0.8722086647181894,0.8722086647181894,0.8754510269205317,0.0,-0.003242362202342268,0.6019729872524386,11,all_comparable_queries
episode,raw_score,ac_recalibrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0.6135806167231735,0.6135806167231735,0.6254770374627828,0.0,-0.011896420739609313,0.671537153683404,9,all_comparable_queries
episode,raw_score,lagged_agreement,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0.5213759279190519,0.5591829621383605,0.5573100814590943,-0.037807034219308686,-0.03593415354004258,0.6073432180078235,22,all_comparable_queries
episode,raw_score,lagged_agreement,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,0.6104630740311384,0.9588423546044008,0.9789179614812545,-0.34837928057326223,-0.368454887450116,0.8219553282194748,15,all_comparable_queries
episode,raw_score,lagged_agreement,libero_goal,libero_goal/put_the_bowl_on_the_plate,0.4928104575163399,0.5313725490196078,0.5372549019607843,-0.03856209150326797,-0.04444444444444443,0.48758169934640516,17,all_comparable_queries
episode,raw_score,lagged_agreement,libero_goal,libero_goal/put_the_bowl_on_the_stove,0.8157914955438215,0.6419952923756042,0.6250488922414997,0.17379620316821726,0.19074260330232168,0.4660478305813986,2,all_comparable_queries
episode,raw_score,lagged_agreement,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,0.6162879011326097,0.7522711184521,0.7500553032090609,-0.1359832173194903,-0.13376740207645116,0.6565523242095328,2,all_comparable_queries
episode,raw_score,lagged_agreement,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0.49501871632121175,0.8632599828430626,0.854831333878808,-0.3682412665218508,-0.35981261755759625,0.49545979650970523,13,all_comparable_queries
episode,raw_score,lagged_agreement,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,0.5941103014941097,0.1864540616434243,0.2132139423515077,0.4076562398506854,0.38089635914260206,0.3777136772542319,17,all_comparable_queries
episode,raw_score,lagged_agreement,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0.8662273786010278,0.8488052360481779,0.8540556689737588,0.01742214255285009,0.012171709627269064,0.6691397367591163,3,all_comparable_queries
episode,raw_score,lagged_agreement,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.6986252752518596,0.6111010397864006,0.6163662535129075,0.08752423546545894,0.08225902173895212,0.5847414133045038,22,all_comparable_queries
episode,raw_score,lagged_agreement,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0.6411367339584492,0.7283848370414527,0.7531406607232625,-0.0872481030830036,-0.11200392676481333,0.6735060046277923,27,all_comparable_queries
episode,raw_score,lagged_agreement,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0.4798259521944589,0.7962579088235251,0.7633236390432613,-0.3164319566290662,-0.2834976868488024,0.7214595386535223,38,all_comparable_queries
episode,raw_score,lagged_agreement,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0.6653396515443312,0.5713294729500058,0.5749644343656874,0.09401017859432537,0.09037521717864379,0.6587447934367213,43,all_comparable_queries
episode,raw_score,lagged_agreement,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0.6723677996733437,0.7988062375390548,0.796671913113198,-0.126438437865711,-0.1243041134398542,0.8459432898813045,38,all_comparable_queries
episode,raw_score,lagged_agreement,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0.5429588647867757,0.7511574378397079,0.7505377168982739,-0.20819857305293224,-0.2075788521114982,0.778357616904937,39,all_comparable_queries
episode,raw_score,lagged_agreement,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0.5611108993845512,0.6728924578393609,0.6696046403882648,-0.11178155845480986,-0.1084937410037137,0.7803114431201543,40,all_comparable_queries
episode,raw_score,lagged_agreement,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.5434923707049317,0.5423977196325911,0.5511939953553561,0.0010946510723407281,-0.007701624650424258,0.6285923219120164,33,all_comparable_queries
episode,raw_score,lagged_agreement,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.5422472541280254,0.5843601764265133,0.5861662890980289,-0.04211292229848788,-0.04391903497000358,0.5966393010292691,31,all_comparable_queries
episode,raw_score,lagged_agreement,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.506207663439044,0.48854984018478137,0.44782962533005316,0.017657823254262624,0.05837803810899086,0.4951316302309661,37,all_comparable_queries
episode,raw_score,lagged_agreement,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.5202622157092085,0.5148578579990706,0.5431250248091469,0.005404357710137914,-0.02286280909993844,0.583393480822554,20,all_comparable_queries
episode,raw_score,lagged_agreement,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.8153230317566722,0.9247715347173415,0.9183890951439727,-0.10944850296066935,-0.10306606338730055,0.9003251120383664,16,all_comparable_queries
episode,raw_score,lagged_agreement,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0.5965334538831759,0.9272962433483698,0.9303319881716271,-0.33076278946519383,-0.33379853428845113,0.9641696909530287,15,all_comparable_queries
episode,raw_score,lagged_agreement,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0.6605642846044969,0.4643069207578964,0.49994172503448303,0.19625736384660047,0.16062255957001387,0.5504864036281516,8,all_comparable_queries
episode,raw_score,lagged_agreement,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0.762370832825993,0.7397620400245609,0.7861660493419793,0.02260879280143206,-0.023795216515986376,0.6436270869438274,13,all_comparable_queries
episode,raw_score,lagged_agreement,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0.6947234938749335,0.9345663377963503,0.9345663377963503,-0.23984284392141675,-0.23984284392141675,0.38182381129360865,15,all_comparable_queries
episode,raw_score,lagged_agreement,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0.8702865542346885,0.8846508829904927,0.9337881703959247,-0.014364328755804293,-0.06350161616123617,0.7705886153292864,13,all_comparable_queries
episode,raw_score,lagged_agreement,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0.8036895866995524,0.8249574323997755,0.8208618713567349,-0.02126784570022309,-0.017172284657182613,0.9253827221144655,18,all_comparable_queries
episode,raw_score,lagged_agreement,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0.21038445169527595,0.47254043126684636,0.47254043126684636,-0.26215597957157044,-0.26215597957157044,0.41944779401333526,14,all_comparable_queries
