fold,suite,seed,reference_cap,method,calibration,alpha,scope,task,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,episode,0.05,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,1,79,1,4,1.0,0.05063291139240506,0.2,0.9746835443037974,0.75,20.0
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,2,,0.025,0.0,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,episode,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,4,76,4,6,1.0,0.07894736842105263,0.4,0.9605263157894737,0.7410714285714286,21.5
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,episode,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,2,4,0.6666666666666666,0.010075566750629723,0.3333333333333333,0.8282955499580184,0.8214285714285715,19.5
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,episode,0.05,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,400,0,400,0,1,,0.0025,0.0,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,episode,0.05,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,399,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,task_init,0.05,seen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,80,2,78,1,1,0.5,0.01282051282051282,0.5,0.7435897435897436,0.8928571428571428,21.0
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,task_init,0.05,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,task_init,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,4,76,1,0,0.25,0.0,1.0,0.625,0.9910714285714286,26.0
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,task_init,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,1,1,0.3333333333333333,0.0025188916876574307,0.5,0.6654072208228379,0.9523809523809524,23.0
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,task_init,0.05,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,400,0,400,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__current,task_init,0.05,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,399,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,episode,0.05,seen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,80,2,78,2,22,1.0,0.28205128205128205,0.08333333333333333,0.858974358974359,0.375,9.5
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,episode,0.05,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,80,0,80,0,2,,0.025,0.0,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,1,79,1,9,1.0,0.11392405063291139,0.1,0.9430379746835443,0.75,20.0
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,episode,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,4,76,4,8,1.0,0.10526315789473684,0.3333333333333333,0.9473684210526316,0.40178571428571425,10.0
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,episode,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,3,11,1.0,0.027707808564231738,0.21428571428571427,0.9861460957178841,0.6309523809523809,20.0
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,episode,0.05,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,400,0,400,0,18,,0.045,0.0,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,episode,0.05,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,399,1,2,1.0,0.005012531328320802,0.3333333333333333,0.9974937343358397,0.7857142857142857,21.0
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,task_init,0.05,seen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,80,2,78,2,3,1.0,0.038461538461538464,0.4,0.9807692307692307,0.42857142857142855,11.0
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,task_init,0.05,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,1,79,1,2,1.0,0.02531645569620253,0.3333333333333333,0.9873417721518988,0.75,20.0
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,task_init,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,4,76,4,3,1.0,0.039473684210526314,0.5714285714285714,0.9802631578947368,0.7410714285714286,20.0
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,task_init,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,3,6,1.0,0.015113350125944584,0.3333333333333333,0.9924433249370277,0.6309523809523809,20.0
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,task_init,0.05,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,400,0,400,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,stats_ratio__cumsum,task_init,0.05,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,399,1,0,1.0,0.0,1.0,1.0,0.7857142857142857,21.0
libero_object_20260907,libero_object,20260907,4096,success_only__current,episode,0.05,seen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,80,2,78,1,12,0.5,0.15384615384615385,0.07692307692307693,0.6730769230769231,0.6607142857142857,8.0
libero_object_20260907,libero_object,20260907,4096,success_only__current,episode,0.05,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,80,0,80,0,3,,0.0375,0.0,,,
libero_object_20260907,libero_object,20260907,4096,success_only__current,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,0,80,0,2,,0.025,0.0,,,
libero_object_20260907,libero_object,20260907,4096,success_only__current,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,1,79,0,2,0.0,0.02531645569620253,0.0,0.4873417721518987,1.0,
libero_object_20260907,libero_object,20260907,4096,success_only__current,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,success_only__current,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,success_only__current,episode,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,4,76,2,10,0.5,0.13157894736842105,0.16666666666666666,0.6842105263157895,0.75,13.0
libero_object_20260907,libero_object,20260907,4096,success_only__current,episode,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,0,4,0.0,0.010075566750629723,0.0,0.49496221662468515,1.0,
libero_object_20260907,libero_object,20260907,4096,success_only__current,episode,0.05,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,400,0,400,0,14,,0.035,0.0,,,
libero_object_20260907,libero_object,20260907,4096,success_only__current,episode,0.05,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,399,0,12,0.0,0.03007518796992481,0.0,0.4849624060150376,1.0,
libero_object_20260907,libero_object,20260907,4096,success_only__current,task_init,0.05,seen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,80,2,78,0,1,0.0,0.01282051282051282,0.0,0.4935897435897436,1.0,
libero_object_20260907,libero_object,20260907,4096,success_only__current,task_init,0.05,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,success_only__current,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260907,libero_object,20260907,4096,success_only__current,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,1,79,0,1,0.0,0.012658227848101266,0.0,0.4936708860759494,1.0,
libero_object_20260907,libero_object,20260907,4096,success_only__current,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,success_only__current,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,success_only__current,task_init,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,4,76,0,2,0.0,0.02631578947368421,0.0,0.4868421052631579,1.0,
libero_object_20260907,libero_object,20260907,4096,success_only__current,task_init,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260907,libero_object,20260907,4096,success_only__current,task_init,0.05,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,400,0,400,0,6,,0.015,0.0,,,
libero_object_20260907,libero_object,20260907,4096,success_only__current,task_init,0.05,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,399,0,1,0.0,0.002506265664160401,0.0,0.4987468671679198,1.0,
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,episode,0.05,seen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,80,2,78,2,13,1.0,0.16666666666666666,0.13333333333333333,0.9166666666666666,0.625,16.5
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,episode,0.05,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,80,0,80,0,7,,0.0875,0.0,,,
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,0,80,0,10,,0.125,0.0,,,
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,1,79,1,6,1.0,0.0759493670886076,0.14285714285714285,0.9620253164556962,1.0,27.0
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,3,,0.0375,0.0,,,
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,episode,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,4,76,4,14,1.0,0.18421052631578946,0.2222222222222222,0.9078947368421053,0.8482142857142858,22.5
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,episode,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,3,15,1.0,0.037783375314861464,0.16666666666666666,0.9811083123425692,0.7142857142857143,23.0
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,episode,0.05,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,400,0,400,0,40,,0.1,0.0,,,
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,episode,0.05,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,399,1,8,1.0,0.020050125313283207,0.1111111111111111,0.9899749373433584,0.9285714285714286,25.0
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,task_init,0.05,seen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,80,2,78,1,3,0.5,0.038461538461538464,0.25,0.7307692307692307,1.0,27.0
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,task_init,0.05,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,1,79,0,1,0.0,0.012658227848101266,0.0,0.4936708860759494,1.0,
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,task_init,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,4,76,3,1,0.75,0.013157894736842105,0.75,0.868421052631579,0.9910714285714286,27.0
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,task_init,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,1,1,0.3333333333333333,0.0025188916876574307,0.5,0.6654072208228379,0.9761904761904763,25.0
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,task_init,0.05,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,400,0,400,0,3,,0.0075,0.0,,,
libero_object_20260907,libero_object,20260907,4096,success_only__cumsum,task_init,0.05,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,399,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,episode,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,2,78,1,1,0.5,0.01282051282051282,0.5,0.7435897435897436,0.7678571428571428,14.0
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,episode,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,episode,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,5,75,4,2,0.8,0.02666666666666667,0.6666666666666666,0.8866666666666667,0.6785714285714286,14.5
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,episode,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,1,6,0.3333333333333333,0.015113350125944584,0.14285714285714285,0.6591099916036943,0.8690476190476191,16.0
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,episode,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,390,1,15,0.1,0.038461538461538464,0.0625,0.5307692307692308,0.95,13.0
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,episode,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,400,0,4,,0.01,0.0,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,task_init,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,2,78,1,1,0.5,0.01282051282051282,0.5,0.7435897435897436,0.7678571428571428,14.0
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,task_init,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,task_init,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,5,75,3,2,0.6,0.02666666666666667,0.6,0.7866666666666667,0.7285714285714285,9.0
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,task_init,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,1,4,0.3333333333333333,0.010075566750629723,0.2,0.6616288832913517,0.8690476190476191,16.0
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,task_init,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,390,1,14,0.1,0.035897435897435895,0.06666666666666667,0.532051282051282,0.95,13.0
libero_object_20260908,libero_object,20260908,4096,stats_positive__current,task_init,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,400,0,3,,0.0075,0.0,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,episode,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,2,78,1,1,0.5,0.01282051282051282,0.5,0.7435897435897436,0.7678571428571428,14.0
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,episode,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,episode,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,5,75,4,2,0.8,0.02666666666666667,0.6666666666666666,0.8866666666666667,0.6785714285714286,14.5
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,episode,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,1,6,0.3333333333333333,0.015113350125944584,0.14285714285714285,0.6591099916036943,0.8690476190476191,16.0
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,episode,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,390,1,15,0.1,0.038461538461538464,0.0625,0.5307692307692308,0.95,13.0
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,episode,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,400,0,4,,0.01,0.0,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,task_init,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,2,78,1,1,0.5,0.01282051282051282,0.5,0.7435897435897436,0.7678571428571428,14.0
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,task_init,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,task_init,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,5,75,4,2,0.8,0.02666666666666667,0.6666666666666666,0.8866666666666667,0.7214285714285714,17.5
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,task_init,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,1,4,0.3333333333333333,0.010075566750629723,0.2,0.6616288832913517,0.8690476190476191,16.0
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,task_init,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,390,1,14,0.1,0.035897435897435895,0.06666666666666667,0.532051282051282,0.95,13.0
libero_object_20260908,libero_object,20260908,4096,stats_positive__cumsum,task_init,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,400,0,3,,0.0075,0.0,,,
libero_object_20260908,libero_object,20260908,4096,stats_ratio__current,episode,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_ratio__current,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,2,78,2,0,1.0,0.0,1.0,1.0,0.35714285714285715,9.0
libero_object_20260908,libero_object,20260908,4096,stats_ratio__current,episode,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_ratio__current,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_ratio__current,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,2,,0.025,0.0,,,
libero_object_20260908,libero_object,20260908,4096,stats_ratio__current,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_ratio__current,episode,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,5,75,5,7,1.0,0.09333333333333334,0.4166666666666667,0.9533333333333334,0.34285714285714286,9.0
libero_object_20260908,libero_object,20260908,4096,stats_ratio__current,episode,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,1,4,0.3333333333333333,0.010075566750629723,0.2,0.6616288832913517,0.7738095238095238,8.0
libero_object_20260908,libero_object,20260908,4096,stats_ratio__current,episode,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,390,5,63,0.5,0.16153846153846155,0.07352941176470588,0.6692307692307692,0.6928571428571428,9.0
libero_object_20260908,libero_object,20260908,4096,stats_ratio__current,episode,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,400,0,4,,0.01,0.0,,,
libero_object_20260908,libero_object,20260908,4096,stats_ratio__current,task_init,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,stats_ratio__current,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,2,78,1,0,0.5,0.0,1.0,0.75,0.6785714285714286,9.0
libero_object_20260908,libero_object,20260908,4096,stats_ratio__current,task_init,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
