reference_seed_group,evaluation_seed_group,role,task,suite,episode,episode_length,success,failure,alarm,first_alarm_query,first_alarm_phase,alarm_cause,episode_max_confidence,fixed_clock_query,fixed_clock_alarm
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,84,15,True,False,False,,,,0.7790001617861187,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,85,15,True,False,False,,,,0.7208380520951303,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,86,15,True,False,False,,,,0.7020708623200129,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,87,15,True,False,False,,,,0.7417893544733862,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,88,15,True,False,False,,,,0.8928166963274551,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,89,15,True,False,False,,,,0.818718653939492,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,90,15,True,False,False,,,,0.8705711049991911,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,91,15,True,False,False,,,,0.8571428571428572,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,92,15,True,False,False,,,,0.8678207409804239,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,93,15,True,False,False,,,,0.8819770263711374,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,94,15,True,False,False,,,,0.8653939491991587,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,95,15,True,False,False,,,,0.8825432777867659,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,96,16,True,False,False,,,,0.8176670441676104,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,97,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.9804238796311276,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,98,16,True,False,False,,,,0.8759100469179745,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,99,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.9613331176185084,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,100,16,True,False,False,,,,0.8877204335867983,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,101,15,True,False,False,,,,0.8971040284743569,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,102,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.97120207086232,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,103,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.9661867011810387,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,104,15,True,False,False,,,,0.9165183627244783,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,105,15,True,False,False,,,,0.9259019576120369,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,106,16,True,False,False,,,,0.9473386183465459,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,107,15,True,False,False,,,,0.673111147063582,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,108,15,True,False,False,,,,0.861915547646012,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,109,15,True,False,False,,,,0.934881087202718,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,110,15,True,False,False,,,,0.8015693253518847,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,111,15,True,False,False,,,,0.9310791134120693,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,112,15,True,False,False,,,,0.7466429380359165,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,113,15,True,False,False,,,,0.6999676427762498,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,114,15,True,False,False,,,,0.5189289758938683,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,115,15,True,False,False,,,,0.6744863290729655,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,116,15,True,False,False,,,,0.7163889338294774,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,117,15,True,False,False,,,,0.6820902766542631,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,118,15,True,False,False,,,,0.6782074098042388,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,119,15,True,False,False,,,,0.7523863452515774,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,120,14,True,False,False,,,,0.7616081540203851,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,121,15,True,False,False,,,,0.7527099174890794,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,122,15,True,False,False,,,,0.7318395081701989,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,123,16,True,False,False,,,,0.7441352531952758,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,124,15,True,False,False,,,,0.7450250768484064,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,125,15,True,False,False,,,,0.5762821549911017,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,126,15,True,False,False,,,,0.5159359326969746,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,127,15,True,False,False,,,,0.7208380520951303,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,128,15,True,False,False,,,,0.8422585342177641,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,129,15,True,False,False,,,,0.8253518848082835,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,130,15,True,False,False,,,,0.7223750202232648,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,131,15,True,False,False,,,,0.8396699563177479,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,132,15,True,False,False,,,,0.7874939330205468,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,133,15,True,False,False,,,,0.7121824947419512,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,134,16,True,False,False,,,,0.7208380520951303,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,135,15,True,False,False,,,,0.73920077657337,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,136,15,True,False,False,,,,0.7003721080731273,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,137,15,True,False,False,,,,0.674243649894839,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,138,15,True,False,False,,,,0.7870894677236693,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,139,15,True,False,False,,,,0.7065199805856657,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,140,15,True,False,False,,,,0.7578870732891118,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,141,15,True,False,False,,,,0.7628215499110176,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,142,15,True,False,False,,,,0.8573855363209837,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,143,14,True,False,False,,,,0.7378255945639864,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,144,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.9691797443779324,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,145,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.9593107911341207,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,146,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.9591490050153697,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,147,15,True,False,False,,,,0.9434557514965216,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,148,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.9676427762497978,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,149,15,True,False,False,,,,0.9324542954214529,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,150,15,True,False,False,,,,0.9428086070215176,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,151,15,True,False,False,,,,0.9542145283934639,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,152,16,True,False,False,,,,0.9385212748746158,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,153,15,True,False,False,,,,0.8839184597961495,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,154,15,True,False,False,,,,0.9115029930431969,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,155,15,True,False,False,,,,0.8784986248179906,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,156,16,True,False,False,,,,0.9243649894839023,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,157,16,True,False,False,,,,0.9532438116809577,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,158,15,True,False,False,,,,0.9090762012619318,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,159,15,True,False,False,,,,0.9172464002588578,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,160,15,True,False,False,,,,0.9272771396214204,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,161,16,True,False,False,,,,0.8966995631774793,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,162,15,True,False,False,,,,0.890713476783692,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,163,15,True,False,False,,,,0.7677560265329235,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,164,15,True,False,False,,,,0.8930593755055816,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,165,15,True,False,False,,,,0.8500242679178127,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,166,16,True,False,False,,,,0.8611066170522569,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,167,15,True,False,False,,,,0.9170846141401068,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,168,16,True,False,False,,,,0.9239605241870248,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,169,15,True,False,False,,,,0.7829639216955185,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,170,15,True,False,False,,,,0.8328749393302055,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,171,16,True,False,False,,,,0.6908267270668177,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,172,16,True,False,False,,,,0.9546998867497168,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,173,15,True,False,False,,,,0.8959715256430998,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,174,17,True,False,False,,,,0.6690664940948067,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,175,15,True,False,False,,,,0.8605403656366284,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,176,15,True,False,False,,,,0.8569810710241061,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,177,15,True,False,False,,,,0.8333602976864585,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,178,15,True,False,False,,,,0.8509140915709432,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,179,15,True,False,False,,,,0.8255136709270344,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,180,15,True,False,False,,,,0.8543116000647144,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,181,16,True,False,False,,,,0.8196893706519981,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,182,15,True,False,False,,,,0.8683060993366769,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,183,15,True,False,False,,,,0.8408833522083805,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,184,15,True,False,False,,,,0.927519818799547,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,185,15,True,False,False,,,,0.9166801488432292,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,186,16,True,False,False,,,,0.9145769292994661,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,187,15,True,False,False,,,,0.7610419026047566,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,188,16,True,False,False,,,,0.9045461899369034,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,189,16,True,False,False,,,,0.9178126516744863,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,190,15,True,False,False,,,,0.9165183627244783,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,191,15,True,False,False,,,,0.9020385050962627,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,192,15,True,False,False,,,,0.8583562530334897,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,193,15,True,False,False,,,,0.6128458178288303,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,194,16,True,False,False,,,,0.8626435851803915,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,195,15,True,False,False,,,,0.9060022650056625,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,196,15,True,False,False,,,,0.767675133473548,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,197,15,True,False,False,,,,0.8791457692929947,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,198,15,True,False,False,,,,0.876799870571105,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,199,15,True,False,False,,,,0.7745510435204659,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,200,15,True,False,True,10.0,0.7142857142857143,persistent_recurrence,0.9555897104028475,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,201,14,True,False,False,,,,0.862239119883514,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,202,15,True,False,False,,,,0.9174890794369843,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,203,14,True,False,False,,,,0.9210483740495066,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,204,15,True,False,True,10.0,0.7142857142857143,persistent_recurrence,0.977592622552985,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,205,15,True,False,True,10.0,0.7142857142857143,persistent_recurrence,0.9661867011810387,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,206,15,True,False,False,,,,0.9109367416275683,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,207,15,True,False,False,,,,0.8564148196084775,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,208,15,True,False,False,,,,0.7794046270829963,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,209,15,True,False,False,,,,0.862562692121016,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,210,16,True,False,False,,,,0.6815240252386345,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,211,15,True,False,False,,,,0.6988351399449928,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,212,15,True,False,False,,,,0.5520951302378256,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,213,16,True,False,False,,,,0.9041417246400258,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,214,15,True,False,False,,,,0.7655719139297849,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,215,15,True,False,False,,,,0.7874130399611713,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,216,15,True,False,False,,,,0.8196893706519981,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,217,15,True,False,False,,,,0.7470474033327941,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,218,16,True,False,False,,,,0.8142695356738392,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,219,15,True,False,False,,,,0.7002912150137518,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,220,15,True,False,False,,,,0.8416113897427601,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,221,14,True,False,False,,,,0.8576282154991102,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,222,14,True,False,False,,,,0.8200129428895001,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,223,15,True,False,False,,,,0.8116000647144475,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,224,15,True,False,False,,,,0.93358679825271,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,225,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.9611713314997573,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,226,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.971363856981071,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,227,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.9585018605403657,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,228,15,True,False,False,,,,0.8573046432616082,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,229,15,True,False,False,,,,0.9119883513994499,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,230,15,True,False,False,,,,0.8186377608801165,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,231,15,True,False,False,,,,0.9207248018120046,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,232,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.9888367578061802,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,233,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.9755702960685974,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,234,16,True,False,True,11.0,0.7333333333333333,persistent_recurrence,0.9751658307717198,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,235,15,True,False,False,,,,0.9365798414496036,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,236,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.9654586636466591,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,237,16,True,False,True,11.0,0.7333333333333333,persistent_recurrence,0.9771881572561074,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,238,15,True,False,True,11.0,0.7857142857142857,persistent_recurrence,0.993285876071833,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,239,16,True,False,True,11.0,0.7333333333333333,persistent_recurrence,0.9570457854716066,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,240,16,True,False,False,,,,0.9381168095777382,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,241,15,True,False,False,,,,0.9018767189775118,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,242,16,True,False,False,,,,0.9254974923151593,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_object/pick_up_the_butter_and_place_it_in_the_basket,libero_object,243,15,True,False,False,,,,0.8515612360459472,39,False
