corpus,episode_id,queries,score_max,raw_reject_queries,alarm_queries,any_raw_reject,formal_alarm,success,failure_family,physical_labels,label_loop_or_cycling,label_stagnation,label_goal_contact_near_miss
B,159,52,1.03417631470068,[],[],False,False,False,outcome_failure,not_available,,,
B,160,38,1.1009662856312517,[28],[],True,False,True,success,not_available,,,
B,161,52,1.0679121949288852,"[10,50]",[],True,False,False,outcome_failure,not_available,,,
B,162,37,1.0769487164936424,[10],[],True,False,True,success,not_available,,,
B,163,38,1.0539309101171481,[10],[],True,False,True,success,not_available,,,
B,164,38,1.0137714214405515,[],[],False,False,True,success,not_available,,,
B,165,37,1.0349885457975259,[],[],False,False,True,success,not_available,,,
B,166,38,1.0548653504816288,[28],[],True,False,True,success,not_available,,,
B,167,52,1.0217659839606197,[],[],False,False,False,outcome_failure,not_available,,,
B,168,36,1.0313338317268748,[],[],False,False,True,success,not_available,,,
B,169,36,1.0877080956268674,[10],[],True,False,True,success,not_available,,,
B,170,38,1.0305848549206635,[],[],False,False,True,success,not_available,,,
B,171,38,1.0589251190926372,[28],[],True,False,True,success,not_available,,,
B,172,52,1.0862026302310097,[11],[],True,False,False,outcome_failure,not_available,,,
B,173,38,1.0448126028996432,[],[],False,False,True,success,not_available,,,
B,174,38,1.0212807415845666,[],[],False,False,True,success,not_available,,,
B,175,37,1.0538935778928853,[28],[],True,False,True,success,not_available,,,
B,176,36,1.021343173485848,[],[],False,False,True,success,not_available,,,
B,177,52,1.0484117231726493,[10],[],True,False,False,outcome_failure,not_available,,,
B,178,38,1.0607230681798288,[37],[],True,False,True,success,not_available,,,
B,179,37,1.010831485511705,[],[],False,False,True,success,not_available,,,
B,180,39,1.0086146635346225,[],[],False,False,True,success,not_available,,,
B,181,38,1.0477517669644036,[28],[],True,False,True,success,not_available,,,
B,182,39,1.0292050245748665,[],[],False,False,True,success,not_available,,,
B,183,38,1.041298528610629,[],[],False,False,True,success,not_available,,,
B,184,37,1.022709146869824,[],[],False,False,True,success,not_available,,,
B,185,38,1.0912250188052044,"[10,28]",[],True,False,True,success,not_available,,,
B,186,39,1.0134286029754336,[],[],False,False,True,success,not_available,,,
B,187,36,1.0779317961087185,[10],[],True,False,True,success,not_available,,,
B,188,39,1.1056101902394582,[29],[],True,False,True,success,not_available,,,
B,189,37,1.0095980165988645,[],[],False,False,True,success,not_available,,,
B,190,37,1.0119232959076936,[],[],False,False,True,success,not_available,,,
B,191,38,1.0095138119016491,[],[],False,False,True,success,not_available,,,
B,192,40,1.1265718284919555,[11],[],True,False,True,success,not_available,,,
B,193,39,1.0613119072322903,"[12,30]",[],True,False,True,success,not_available,,,
B,194,38,1.0579155297633276,[11],[],True,False,True,success,not_available,,,
B,195,39,1.0334928789421653,[],[],False,False,True,success,not_available,,,
B,196,40,1.0877762447861499,[31],[],True,False,True,success,not_available,,,
B,197,40,1.1017368561175858,"[26,30]",[],True,False,True,success,not_available,,,
B,198,52,1.1711087207675204,"[11,30]",[],True,False,False,outcome_failure,not_available,,,
B,199,40,1.2108386594770402,"[11,31]",[],True,False,True,success,not_available,,,
B,200,39,1.0617459454488047,[11],[],True,False,True,success,not_available,,,
B,201,52,1.050012125250831,[30],[],True,False,False,outcome_failure,not_available,,,
B,202,38,1.0662229153114249,"[11,30]",[],True,False,True,success,not_available,,,
B,203,52,1.1162151330329169,"[12,33]",[],True,False,False,outcome_failure,not_available,,,
B,204,52,1.0822831542382603,"[12,30,34]",[],True,False,False,outcome_failure,not_available,,,
B,205,38,1.0453079074995228,[],[],False,False,True,success,not_available,,,
B,206,40,1.1687107653334126,"[21,30]",[],True,False,True,success,not_available,,,
B,207,40,1.0445185655324218,[],[],False,False,True,success,not_available,,,
B,208,39,1.0596078324720906,"[11,20,30]",[],True,False,True,success,not_available,,,
B,209,39,1.042165164328593,[],[],False,False,True,success,not_available,,,
B,210,43,1.0790962565720221,"[11,20,31]",[],True,False,True,success,not_available,,,
B,211,52,1.096217462514589,"[11,31]",[],True,False,False,outcome_failure,not_available,,,
B,212,40,1.0995867680292415,[30],[],True,False,True,success,not_available,,,
B,213,52,1.0325660180342915,[],[],False,False,False,outcome_failure,not_available,,,
B,214,41,1.0737099700534987,"[19,20,30]",[20],True,True,True,success,not_available,,,
B,215,40,1.031738647653224,[],[],False,False,True,success,not_available,,,
B,216,40,1.0387055488929442,[],[],False,False,True,success,not_available,,,
B,217,38,1.139437770222905,"[11,29,37]",[],True,False,True,success,not_available,,,
B,218,52,1.0835008230612995,[48],[],True,False,False,outcome_failure,not_available,,,
B,219,40,1.043740960022046,[],[],False,False,True,success,not_available,,,
B,220,52,1.163623966968863,"[30,47,48]",[48],True,True,False,outcome_failure,not_available,,,
B,221,52,1.0845209330135541,[48],[],True,False,False,outcome_failure,not_available,,,
B,222,40,1.0571271735952332,"[12,30]",[],True,False,True,success,not_available,,,
B,223,40,1.0494119629957013,[11],[],True,False,True,success,not_available,,,
B,224,40,1.0622316250451191,[20],[],True,False,True,success,not_available,,,
B,225,40,1.0406181458286907,[],[],False,False,True,success,not_available,,,
B,226,52,1.1052151288881895,"[11,34,36,37,39]",[37],True,True,False,outcome_failure,not_available,,,
B,227,47,1.0782748945921907,"[11,29]",[],True,False,True,success,not_available,,,
B,228,39,1.1420375470689217,"[11,29]",[],True,False,True,success,not_available,,,
B,229,41,1.0570757647875386,"[16,18]",[],True,False,True,success,not_available,,,
B,230,40,1.014816487012959,[],[],False,False,True,success,not_available,,,
B,231,39,1.11358126599902,"[11,29]",[],True,False,True,success,not_available,,,
B,232,40,1.0993126275698837,[11],[],True,False,True,success,not_available,,,
B,233,39,1.1925915874960413,"[11,30,36]",[],True,False,True,success,not_available,,,
B,234,37,1.0275761746674401,[],[],False,False,True,success,not_available,,,
B,235,41,1.076561437297635,[30],[],True,False,True,success,not_available,,,
B,236,42,1.0917086938746428,[32],[],True,False,True,success,not_available,,,
B,237,39,1.0640263068499456,[11],[],True,False,True,success,not_available,,,
B,238,39,1.0281588412030274,[],[],False,False,True,success,not_available,,,
B,239,40,1.1113617599527537,[30],[],True,False,True,success,not_available,,,
B,240,52,1.0961637636915618,"[11,36,38,40,42,45,46,47,51]","[46,47]",True,True,False,outcome_failure,not_available,,,
B,241,39,1.1082542870256027,"[11,29]",[],True,False,True,success,not_available,,,
B,242,40,1.0890030219796039,"[11,39]",[],True,False,True,success,not_available,,,
B,243,52,1.241547373279945,"[11,36,43,44]",[44],True,True,False,outcome_failure,not_available,,,
B,244,39,1.159775005567532,"[11,15,30]",[],True,False,True,success,not_available,,,
B,245,41,1.121077872171805,"[11,31]",[],True,False,True,success,not_available,,,
B,246,39,1.0541992183684228,[11],[],True,False,True,success,not_available,,,
B,247,40,1.0407651541478327,[],[],False,False,True,success,not_available,,,
B,248,39,1.1054352400348104,[11],[],True,False,True,success,not_available,,,
B,249,39,1.0722068678624777,[11],[],True,False,True,success,not_available,,,
B,250,40,1.0596041816292867,"[11,30]",[],True,False,True,success,not_available,,,
B,251,39,1.0979001260750003,"[11,29]",[],True,False,True,success,not_available,,,
B,252,40,1.0448358080355338,[],[],False,False,True,success,not_available,,,
B,253,39,1.0959834566369355,"[11,15,20,29]",[],True,False,True,success,not_available,,,
B,254,42,1.0846332910965284,[31],[],True,False,True,success,not_available,,,
B,255,39,1.103036201013299,"[11,29]",[],True,False,True,success,not_available,,,
B,256,38,1.095280185107392,"[1,2,11,30,37]",[2],True,True,True,success,not_available,,,
B,257,52,1.125643683918017,"[2,11,12,32]",[12],True,True,False,outcome_failure,not_available,,,
B,258,52,1.1204615034567975,"[2,42]",[],True,False,False,outcome_failure,not_available,,,
B,259,52,1.088301292038481,"[2,12]",[],True,False,False,outcome_failure,not_available,,,
B,260,52,1.1157864488258704,"[2,12,23]",[],True,False,False,outcome_failure,not_available,,,
B,261,52,1.1167905524136212,"[2,12]",[],True,False,False,outcome_failure,not_available,,,
B,262,52,1.1488976866305107,[2],[],True,False,False,outcome_failure,not_available,,,
B,263,39,1.1346561430695337,"[2,11]",[],True,False,True,success,not_available,,,
B,264,40,1.1355762160348775,"[2,12]",[],True,False,True,success,not_available,,,
B,265,36,1.1440525738115268,"[2,12]",[],True,False,True,success,not_available,,,
B,266,52,1.134493512226697,"[2,12]",[],True,False,False,outcome_failure,not_available,,,
B,267,38,1.1414324643134632,"[2,11,30]",[],True,False,True,success,not_available,,,
B,268,52,1.1356769985662154,"[2,22]",[],True,False,False,outcome_failure,not_available,,,
B,269,52,1.118300503610038,"[2,12]",[],True,False,False,outcome_failure,not_available,,,
B,270,52,1.1192135837374613,"[2,12,37,38]",[38],True,True,False,outcome_failure,not_available,,,
B,271,52,1.1232029083415154,"[2,21,46]",[],True,False,False,outcome_failure,not_available,,,
B,272,42,1.1098626132204854,"[2,11]",[],True,False,True,success,not_available,,,
B,273,52,1.1107659873462985,"[2,12]",[],True,False,False,outcome_failure,not_available,,,
B,274,52,1.0816166884200005,"[2,39]",[],True,False,False,outcome_failure,not_available,,,
B,275,52,1.1544675731627791,"[2,11]",[],True,False,False,outcome_failure,not_available,,,
B,276,38,1.2082972771749683,"[2,12]",[],True,False,True,success,not_available,,,
B,277,52,1.0525262948761653,[2],[],True,False,False,outcome_failure,not_available,,,
B,278,52,1.126801288282006,[2],[],True,False,False,outcome_failure,not_available,,,
B,279,39,1.0554674052820032,[2],[],True,False,True,success,not_available,,,
B,280,52,1.103004247295726,"[2,12,34]",[],True,False,False,outcome_failure,not_available,,,
B,281,52,1.1288805430980327,"[2,34]",[],True,False,False,outcome_failure,not_available,,,
B,282,52,1.0840308876484186,"[2,11]",[],True,False,False,outcome_failure,not_available,,,
B,283,52,1.1651752099583925,"[2,12]",[],True,False,False,outcome_failure,not_available,,,
B,284,52,1.0881235328460166,"[2,33,36,44]",[],True,False,False,outcome_failure,not_available,,,
B,285,39,1.158487565974015,"[2,12,31]",[],True,False,True,success,not_available,,,
B,286,52,1.1570042436826111,"[2,22,31]",[],True,False,False,outcome_failure,not_available,,,
B,287,52,1.1490132388371104,"[2,12]",[],True,False,False,outcome_failure,not_available,,,
B,288,38,1.0449779497433038,[],[],False,False,True,success,not_available,,,
B,289,39,1.0648663732417771,[29],[],True,False,True,success,not_available,,,
B,290,39,1.054640509875591,[11],[],True,False,True,success,not_available,,,
B,291,52,1.0900989994997474,"[29,35,39,40]",[40],True,True,False,outcome_failure,not_available,,,
B,292,39,1.0497029018617003,[11],[],True,False,True,success,not_available,,,
B,293,52,1.0445954886065008,[],[],False,False,False,outcome_failure,not_available,,,
B,294,40,1.0284980833745758,[],[],False,False,True,success,not_available,,,
B,295,40,1.0176496753439346,[],[],False,False,True,success,not_available,,,
B,296,39,1.067084764401246,"[11,19]",[],True,False,True,success,not_available,,,
B,297,40,1.0808979952989752,[30],[],True,False,True,success,not_available,,,
B,298,40,1.1164227541502858,[11],[],True,False,True,success,not_available,,,
B,299,39,1.0743714523605716,[11],[],True,False,True,success,not_available,,,
B,300,39,1.0766501019620085,[11],[],True,False,True,success,not_available,,,
B,301,40,1.0534717184153293,[11],[],True,False,True,success,not_available,,,
B,302,39,1.0659218382407845,"[11,29]",[],True,False,True,success,not_available,,,
B,303,40,1.0436937817701941,[],[],False,False,True,success,not_available,,,
B,304,40,1.035198743682115,[],[],False,False,True,success,not_available,,,
B,305,40,1.0276046890803092,[],[],False,False,True,success,not_available,,,
B,306,41,1.0594764893746333,"[11,30,31,40]",[31],True,True,True,success,not_available,,,
B,307,39,1.0940085683402203,"[11,29]",[],True,False,True,success,not_available,,,
B,308,39,1.1458780791277496,[30],[],True,False,True,success,not_available,,,
B,309,39,1.0670102993044108,[29],[],True,False,True,success,not_available,,,
B,310,39,1.0630135086729093,[30],[],True,False,True,success,not_available,,,
B,311,40,1.0754599798832971,[30],[],True,False,True,success,not_available,,,
B,312,39,1.0710017939620222,"[12,30]",[],True,False,True,success,not_available,,,
B,313,39,1.0663030251630488,"[11,29]",[],True,False,True,success,not_available,,,
B,314,52,1.0779059319492907,[30],[],True,False,False,outcome_failure,not_available,,,
B,315,52,1.0455455154271303,[],[],False,False,False,outcome_failure,not_available,,,
B,316,39,1.0759090784343754,[38],[],True,False,True,success,not_available,,,
B,317,40,1.055269580332275,[29],[],True,False,True,success,not_available,,,
B,318,40,1.0502207804460095,[11],[],True,False,True,success,not_available,,,
B,319,40,1.1056844831182029,"[11,20]",[],True,False,True,success,not_available,,,
B,320,39,1.2332341000141585,"[11,38]",[],True,False,True,success,not_available,,,
B,321,39,1.058274468390878,[11],[],True,False,True,success,not_available,,,
B,322,39,1.0930797527782026,[11],[],True,False,True,success,not_available,,,
B,323,39,1.168560703913549,"[11,29]",[],True,False,True,success,not_available,,,
B,324,38,1.1864598184724287,[11],[],True,False,True,success,not_available,,,
B,325,38,1.2040810207823056,[11],[],True,False,True,success,not_available,,,
B,326,39,1.1092911420711016,"[11,29]",[],True,False,True,success,not_available,,,
B,327,39,1.1247834177715539,[11],[],True,False,True,success,not_available,,,
B,328,39,1.0551446451329425,"[11,29]",[],True,False,True,success,not_available,,,
B,329,38,1.1035720729810183,[11],[],True,False,True,success,not_available,,,
B,330,39,1.0889024903216071,[11],[],True,False,True,success,not_available,,,
B,331,38,1.1181365159835441,[11],[],True,False,True,success,not_available,,,
B,332,39,1.1540315798577965,[11],[],True,False,True,success,not_available,,,
B,333,39,1.0532357739319929,[11],[],True,False,True,success,not_available,,,
B,334,39,1.0752283399098048,"[11,29]",[],True,False,True,success,not_available,,,
B,335,39,1.1804974172904026,"[11,29]",[],True,False,True,success,not_available,,,
B,336,38,1.1294829027667082,"[11,29]",[],True,False,True,success,not_available,,,
B,337,39,1.1254952529782611,[11],[],True,False,True,success,not_available,,,
B,338,38,1.1013395879359984,"[11,29]",[],True,False,True,success,not_available,,,
B,339,39,1.1223438800359866,"[11,29]",[],True,False,True,success,not_available,,,
B,340,40,1.0641258536190246,[11],[],True,False,True,success,not_available,,,
B,341,39,1.0510766320538834,[11],[],True,False,True,success,not_available,,,
B,342,38,1.1795500991510046,"[11,29]",[],True,False,True,success,not_available,,,
B,343,39,1.145811006977154,"[11,29]",[],True,False,True,success,not_available,,,
B,344,39,1.1771537736479003,"[11,18,29]",[],True,False,True,success,not_available,,,
B,345,39,1.143823904667446,[11],[],True,False,True,success,not_available,,,
B,346,39,1.1880536042242305,[11],[],True,False,True,success,not_available,,,
B,347,39,1.1062697652959357,[11],[],True,False,True,success,not_available,,,
B,348,39,1.0494501528689846,[11],[],True,False,True,success,not_available,,,
B,349,39,1.0944711638046167,"[11,29]",[],True,False,True,success,not_available,,,
B,350,39,1.0935826745479185,"[11,29]",[],True,False,True,success,not_available,,,
B,351,39,1.1753692488190803,[11],[],True,False,True,success,not_available,,,
B,352,39,1.020737107757018,[],[],False,False,True,success,not_available,,,
B,353,39,1.060575606470087,[10],[],True,False,True,success,not_available,,,
B,354,41,1.082013209602397,[11],[],True,False,True,success,not_available,,,
B,355,39,1.051654508242714,[10],[],True,False,True,success,not_available,,,
B,356,39,1.1772686923783453,"[11,19,28]",[],True,False,True,success,not_available,,,
B,357,39,1.0186161494012005,[],[],False,False,True,success,not_available,,,
B,358,40,1.0822016155024174,"[29,30]",[30],True,True,True,success,not_available,,,
B,359,40,1.049216714907724,[19],[],True,False,True,success,not_available,,,
B,360,40,1.0610337166758141,"[11,29]",[],True,False,True,success,not_available,,,
B,361,39,1.0151686204309152,[],[],False,False,True,success,not_available,,,
B,362,40,1.0855011783209736,"[10,19]",[],True,False,True,success,not_available,,,
B,363,39,1.025131586233445,[],[],False,False,True,success,not_available,,,
B,364,39,1.0408436924831814,[],[],False,False,True,success,not_available,,,
B,365,40,1.0296350315801193,[],[],False,False,True,success,not_available,,,
B,366,39,1.0594023807539104,[29],[],True,False,True,success,not_available,,,
B,367,40,1.0342331035011498,[],[],False,False,True,success,not_available,,,
B,368,40,1.0322455851510974,[],[],False,False,True,success,not_available,,,
B,369,39,1.1437549552065507,"[10,29]",[],True,False,True,success,not_available,,,
B,370,39,1.0528740968853791,[10],[],True,False,True,success,not_available,,,
B,371,39,1.1312861180167024,"[10,29]",[],True,False,True,success,not_available,,,
B,372,39,1.0159978868460706,[],[],False,False,True,success,not_available,,,
B,373,39,1.041770949150276,[],[],False,False,True,success,not_available,,,
B,374,40,1.0567382405480412,[29],[],True,False,True,success,not_available,,,
B,375,39,1.0153372321471212,[],[],False,False,True,success,not_available,,,
B,376,39,1.0424603487560937,[],[],False,False,True,success,not_available,,,
B,377,38,1.0772848396478139,"[11,19,28]",[],True,False,True,success,not_available,,,
B,378,39,1.0525177024645074,[10],[],True,False,True,success,not_available,,,
B,379,40,1.0673043852557274,[10],[],True,False,True,success,not_available,,,
B,380,39,1.1198807902357861,[29],[],True,False,True,success,not_available,,,
B,381,40,1.0443924319452813,[],[],False,False,True,success,not_available,,,
B,382,40,1.0406286736758137,[],[],False,False,True,success,not_available,,,
B,383,39,1.0502454315769574,[29],[],True,False,True,success,not_available,,,
B,384,52,1.046228679720314,[11],[],True,False,False,outcome_failure,not_available,,,
B,385,51,1.0274442685247656,[],[],False,False,True,success,not_available,,,
B,386,52,1.0254162171874208,[],[],False,False,False,outcome_failure,not_available,,,
B,387,52,1.0487792103822242,[12],[],True,False,False,outcome_failure,not_available,,,
B,388,52,1.0476070168767067,[12],[],True,False,False,outcome_failure,not_available,,,
B,389,52,1.1323781881639354,"[38,39]",[39],True,True,False,outcome_failure,not_available,,,
B,390,52,1.0287525978176708,[],[],False,False,False,outcome_failure,not_available,,,
B,391,52,1.0667862629068627,[35],[],True,False,False,outcome_failure,not_available,,,
B,392,52,1.1830104800273311,[12],[],True,False,False,outcome_failure,not_available,,,
B,393,52,1.0381603698075463,[],[],False,False,False,outcome_failure,not_available,,,
B,394,52,1.0167915053378327,[],[],False,False,False,outcome_failure,not_available,,,
B,395,52,1.0727203795544307,[49],[],True,False,False,outcome_failure,not_available,,,
B,396,52,1.097685936589489,[12],[],True,False,False,outcome_failure,not_available,,,
B,397,46,1.0394768963946632,[],[],False,False,True,success,not_available,,,
B,398,48,1.0958584352302314,"[11,38]",[],True,False,True,success,not_available,,,
B,399,52,1.140132082277738,"[12,30,36]",[],True,False,False,outcome_failure,not_available,,,
B,400,52,1.0165831886843961,[],[],False,False,False,outcome_failure,not_available,,,
B,401,52,1.0348478022851977,[],[],False,False,False,outcome_failure,not_available,,,
B,402,48,1.0540502555024271,[39],[],True,False,True,success,not_available,,,
B,403,52,1.0274451011806338,[],[],False,False,False,outcome_failure,not_available,,,
B,404,52,1.0568614006066648,[11],[],True,False,False,outcome_failure,not_available,,,
B,405,52,1.1449739866102284,[37],[],True,False,False,outcome_failure,not_available,,,
B,406,52,1.0263377027368412,[],[],False,False,False,outcome_failure,not_available,,,
B,407,52,1.0559114320320473,[51],[],True,False,False,outcome_failure,not_available,,,
B,408,52,1.1369618658013043,"[12,39]",[],True,False,False,outcome_failure,not_available,,,
B,409,52,1.1240293403986477,"[32,34]",[],True,False,False,outcome_failure,not_available,,,
B,410,52,1.1518497609643825,"[42,43]",[43],True,True,False,outcome_failure,not_available,,,
B,411,52,1.1590815522573192,"[12,35]",[],True,False,False,outcome_failure,not_available,,,
B,412,52,1.089024742495444,"[29,32,36]",[],True,False,False,outcome_failure,not_available,,,
B,413,52,1.0540587976340774,[12],[],True,False,False,outcome_failure,not_available,,,
B,414,52,1.09623919471258,"[35,36]",[36],True,True,False,outcome_failure,not_available,,,
B,415,52,1.189663330959953,[12],[],True,False,False,outcome_failure,not_available,,,
B,416,52,1.270617859973814,[28],[],True,False,False,outcome_failure,not_available,,,
B,417,38,1.065363821436757,[29],[],True,False,True,success,not_available,,,
B,418,40,1.0536714039910264,[11],[],True,False,True,success,not_available,,,
B,419,40,1.037005464504483,[],[],False,False,True,success,not_available,,,
B,420,39,1.0931633411000112,"[11,29]",[],True,False,True,success,not_available,,,
B,421,38,1.0208008452332324,[],[],False,False,True,success,not_available,,,
B,422,52,1.0578168376358654,[29],[],True,False,False,outcome_failure,not_available,,,
B,423,52,1.0898879521125422,"[11,28,42,51]",[],True,False,False,outcome_failure,not_available,,,
B,424,39,1.1107417668187427,"[11,18,19,29]",[19],True,True,True,success,not_available,,,
B,425,52,1.1920550068027609,[28],[],True,False,False,outcome_failure,not_available,,,
B,426,39,1.033335821886625,[],[],False,False,True,success,not_available,,,
B,427,52,1.0538490135696654,"[27,28,51]",[28],True,True,False,outcome_failure,not_available,,,
B,428,52,1.0618983937810087,[29],[],True,False,False,outcome_failure,not_available,,,
B,429,38,1.0320476479325476,[],[],False,False,True,success,not_available,,,
B,430,52,1.0496608518665878,[11],[],True,False,False,outcome_failure,not_available,,,
B,431,52,1.0805115847866633,"[11,17,27]",[],True,False,False,outcome_failure,not_available,,,
B,432,52,1.1094166449037814,[11],[],True,False,False,outcome_failure,not_available,,,
B,433,52,1.159240959248777,"[11,19,29,30,34,35,36]","[30,35,36]",True,True,False,outcome_failure,not_available,,,
B,434,52,1.3245469763356972,"[11,29,30,31]","[30,31]",True,True,False,outcome_failure,not_available,,,
B,435,52,1.153163920864678,"[41,42,43,44,46]","[42,43,44]",True,True,False,outcome_failure,not_available,,,
B,436,52,1.0637395523362334,[28],[],True,False,False,outcome_failure,not_available,,,
B,437,37,1.0823872452993522,"[11,28,33]",[],True,False,True,success,not_available,,,
B,438,38,1.0377496741937087,[],[],False,False,True,success,not_available,,,
B,439,52,1.1073346544948344,"[20,29,30]",[30],True,True,False,outcome_failure,not_available,,,
B,440,38,1.0318961752260079,[],[],False,False,True,success,not_available,,,
B,441,52,1.0803841612001235,"[11,28,29]",[29],True,True,False,outcome_failure,not_available,,,
B,442,52,1.0386061876020873,[],[],False,False,False,outcome_failure,not_available,,,
B,443,52,1.0618308167033605,[18],[],True,False,False,outcome_failure,not_available,,,
B,444,52,1.0909688108603606,"[27,30]",[],True,False,False,outcome_failure,not_available,,,
B,445,39,1.0593434869415328,[11],[],True,False,True,success,not_available,,,
B,446,35,1.0356630244031524,[],[],False,False,True,success,not_available,,,
B,447,37,1.1048709023518928,[11],[],True,False,True,success,not_available,,,
B,448,38,1.0699249530557806,[28],[],True,False,True,success,not_available,,,
B,449,41,1.0452055771888542,[],[],False,False,True,success,not_available,,,
B,450,39,1.065120479644579,[11],[],True,False,True,success,not_available,,,
B,451,39,1.1068537700794008,"[11,30]",[],True,False,True,success,not_available,,,
B,452,39,1.0887376026539852,[11],[],True,False,True,success,not_available,,,
B,453,41,1.1679733639653438,[11],[],True,False,True,success,not_available,,,
B,454,39,1.0582460854222724,[29],[],True,False,True,success,not_available,,,
B,455,39,1.0600295128133566,"[11,28]",[],True,False,True,success,not_available,,,
B,456,38,1.1094670146296044,[29],[],True,False,True,success,not_available,,,
B,457,41,1.116585238631269,[11],[],True,False,True,success,not_available,,,
B,458,38,1.034901555447905,[],[],False,False,True,success,not_available,,,
B,459,39,1.0429918540004397,[],[],False,False,True,success,not_available,,,
B,460,40,1.065503368533146,"[30,39]",[],True,False,True,success,not_available,,,
B,461,42,1.0992437211005504,[11],[],True,False,True,success,not_available,,,
B,462,41,1.0658414702650005,[30],[],True,False,True,success,not_available,,,
B,463,52,1.1006087468751506,[29],[],True,False,False,outcome_failure,not_available,,,
B,464,39,1.114561812480267,"[11,29]",[],True,False,True,success,not_available,,,
B,465,40,1.070705121050901,"[11,39]",[],True,False,True,success,not_available,,,
B,466,37,1.0711018981937592,[29],[],True,False,True,success,not_available,,,
B,467,48,1.0904762779499524,[11],[],True,False,True,success,not_available,,,
B,468,39,1.0388036153038662,[],[],False,False,True,success,not_available,,,
B,469,41,1.056511640218195,[11],[],True,False,True,success,not_available,,,
B,470,40,1.0371617254437053,[],[],False,False,True,success,not_available,,,
B,471,39,1.12932678494443,[29],[],True,False,True,success,not_available,,,
B,472,41,1.0646729139906148,[11],[],True,False,True,success,not_available,,,
B,473,38,1.0684235226754286,[11],[],True,False,True,success,not_available,,,
B,474,42,1.062323376857545,[11],[],True,False,True,success,not_available,,,
B,475,42,1.0238676854463704,[],[],False,False,True,success,not_available,,,
B,476,41,1.0217117771632303,[],[],False,False,True,success,not_available,,,
B,477,39,1.0527233107377585,[29],[],True,False,True,success,not_available,,,
B,478,40,1.0348958419310106,[],[],False,False,True,success,not_available,,,
B,479,39,1.1159343563290698,"[11,30]",[],True,False,True,success,not_available,,,
B,480,52,1.0636135450549473,[17],[],True,False,False,outcome_failure,not_available,,,
B,481,52,1.0345464949074448,[],[],False,False,False,outcome_failure,not_available,,,
B,482,52,1.080216371659701,"[10,12,49]",[],True,False,False,outcome_failure,not_available,,,
B,483,52,1.0483932918638175,[17],[],True,False,False,outcome_failure,not_available,,,
B,484,52,1.026454617301926,[],[],False,False,False,outcome_failure,not_available,,,
B,485,52,1.0323693194356969,[],[],False,False,False,outcome_failure,not_available,,,
B,486,52,1.0482994644912884,[10],[],True,False,False,outcome_failure,not_available,,,
B,487,52,1.037179178401405,[],[],False,False,False,outcome_failure,not_available,,,
B,488,52,1.053165710943409,"[10,48]",[],True,False,False,outcome_failure,not_available,,,
B,489,52,1.0527497816999658,[9],[],True,False,False,outcome_failure,not_available,,,
B,490,52,1.0470246462986947,[12],[],True,False,False,outcome_failure,not_available,,,
B,491,52,1.0305475489725278,[],[],False,False,False,outcome_failure,not_available,,,
B,492,52,1.0394757198555933,[],[],False,False,False,outcome_failure,not_available,,,
B,493,52,1.037312004709721,[],[],False,False,False,outcome_failure,not_available,,,
B,494,52,1.0412492741467585,[],[],False,False,False,outcome_failure,not_available,,,
B,495,52,1.0368239091678684,[],[],False,False,False,outcome_failure,not_available,,,
B,496,52,1.0468415721151534,[31],[],True,False,False,outcome_failure,not_available,,,
B,497,52,1.0658031184959917,[17],[],True,False,False,outcome_failure,not_available,,,
B,498,52,1.062032101216316,[17],[],True,False,False,outcome_failure,not_available,,,
B,499,52,1.0345338305677727,[],[],False,False,False,outcome_failure,not_available,,,
B,500,52,1.0548821208930097,[45],[],True,False,False,outcome_failure,not_available,,,
B,501,52,1.045158193483134,[],[],False,False,False,outcome_failure,not_available,,,
B,502,52,1.0614814466184141,[12],[],True,False,False,outcome_failure,not_available,,,
B,503,52,1.037003716768661,[],[],False,False,False,outcome_failure,not_available,,,
B,504,52,1.0578024962376462,[12],[],True,False,False,outcome_failure,not_available,,,
B,505,52,1.04350047170646,[],[],False,False,False,outcome_failure,not_available,,,
B,506,52,1.0540928171894521,[12],[],True,False,False,outcome_failure,not_available,,,
B,507,52,1.0190277719870517,[],[],False,False,False,outcome_failure,not_available,,,
B,508,52,1.0491568731912086,[35],[],True,False,False,outcome_failure,not_available,,,
B,509,52,1.036242473117408,[],[],False,False,False,outcome_failure,not_available,,,
B,510,52,1.0441963164647794,[],[],False,False,False,outcome_failure,not_available,,,
B,511,52,1.0243616614565911,[],[],False,False,False,outcome_failure,not_available,,,
prospective,0,52,1.0887369262793294,[20],[],True,False,False,other_failure,drop_or_regrasp;goal_regression;subtask_undo,False,False,False
prospective,1,38,1.0268701244439098,[],[],False,False,True,success,success,False,False,False
prospective,2,52,1.162369644499668,"[12,13,20,31]",[13],True,True,False,target_missed_grasp_proxy,loop_or_cycling,True,False,True
prospective,3,52,1.0983501705786873,"[28,37,39]",[],True,False,False,other_failure,single_subtask_omission,False,False,False
prospective,4,52,1.1721796638412239,"[13,14,15,17,23,24,33,34]","[14,15,24,34]",True,True,False,target_missed_grasp_proxy,loop_or_cycling,True,False,True
prospective,5,52,1.0998179956148404,[30],[],True,False,False,other_failure,single_subtask_omission,False,False,False
prospective,6,52,1.082349035250273,"[12,18,29,30]",[30],True,True,False,other_failure,loop_or_cycling,True,False,False
prospective,7,38,1.0518285938558671,[27],[],True,False,True,success,success,False,False,False
